record_id,student_id,year_level,counsellor_id,subject_1_name,subject_1_marks,subject_2_name,subject_2_marks,subject_3_name,subject_3_marks,total,grade,sgpa
REC001055,STU00264,3,3,Design and Analysis of Algorithm,83,Machine Learning,49,UI/UX,54,186,B+,7.04
REC001056,STU00264,4,4,Data Warehousing and Data Mining,76,Data Science,51,Computer Architecture,96,223,A,7.71
REC001057,STU00265,1,1,Maths,94,Physics,100,Chemistry,64,258,A+,9.03
REC001058,STU00265,2,2,Data Structures and Algorithms,96,Probability and Statistics,95,Java,50,241,A+,9
REC001059,STU00265,3,3,Design and Analysis of Algorithm,74,Machine Learning,65,UI/UX,55,194,B+,7.26
REC001060,STU00265,4,4,Data Warehousing and Data Mining,55,Data Science,49,Computer Architecture,62,166,B,6.05
REC001061,STU00266,1,1,Maths,67,Physics,50,Chemistry,49,166,B,5.81
REC001062,STU00266,2,2,Data Structures and Algorithms,94,Probability and Statistics,74,Java,61,229,A,8.29
REC001063,STU00266,3,3,Design and Analysis of Algorithm,61,Machine Learning,93,UI/UX,73,227,A,8.09
REC001064,STU00266,4,4,Data Warehousing and Data Mining,53,Data Science,52,Computer Architecture,81,186,B+,6.99
REC001065,STU00267,1,1,Maths,68,Physics,99,Chemistry,63,230,A,7.94
REC001066,STU00267,2,2,Data Structures and Algorithms,99,Probability and Statistics,84,Java,88,271,O,9.78
REC001067,STU00267,3,3,Design and Analysis of Algorithm,68,Machine Learning,77,UI/UX,99,244,A+,9.07
REC001068,STU00267,4,4,Data Warehousing and Data Mining,65,Data Science,68,Computer Architecture,50,183,B+,7.11
REC001069,STU00268,1,1,Maths,77,Physics,73,Chemistry,61,211,A,8.23
REC001070,STU00268,2,2,Data Structures and Algorithms,88,Probability and Statistics,47,Java,84,219,A,8.29
REC001071,STU00268,3,3,Design and Analysis of Algorithm,48,Machine Learning,92,UI/UX,95,235,A,7.85
REC001072,STU00268,4,4,Data Warehousing and Data Mining,97,Data Science,80,Computer Architecture,45,222,A,7.79
REC001073,STU00269,1,1,Maths,51,Physics,63,Chemistry,69,183,B+,6.79
REC001074,STU00269,2,2,Data Structures and Algorithms,70,Probability and Statistics,99,Java,49,218,A,7.83
REC001075,STU00269,3,3,Design and Analysis of Algorithm,100,Machine Learning,74,UI/UX,87,261,A+,8.76
REC001076,STU00269,4,4,Data Warehousing and Data Mining,74,Data Science,74,Computer Architecture,86,234,A,8.02
REC001077,STU00270,1,1,Maths,97,Physics,74,Chemistry,51,222,A,7.75
REC001078,STU00270,2,2,Data Structures and Algorithms,91,Probability and Statistics,51,Java,70,212,A,8.16
REC001079,STU00270,3,3,Design and Analysis of Algorithm,57,Machine Learning,70,UI/UX,66,193,B+,6.74
REC001080,STU00270,4,4,Data Warehousing and Data Mining,66,Data Science,83,Computer Architecture,76,225,A,7.83
REC001081,STU00271,1,1,Maths,92,Physics,75,Chemistry,52,219,A,7.87
REC001082,STU00271,2,2,Data Structures and Algorithms,47,Probability and Statistics,79,Java,54,180,B+,7.27
REC001083,STU00271,3,3,Design and Analysis of Algorithm,54,Machine Learning,85,UI/UX,58,197,B+,6.89
REC001084,STU00271,4,4,Data Warehousing and Data Mining,47,Data Science,83,Computer Architecture,94,224,A,7.93
REC001085,STU00272,1,1,Maths,96,Physics,68,Chemistry,95,259,A+,8.96
REC001086,STU00272,2,2,Data Structures and Algorithms,75,Probability and Statistics,58,Java,48,181,B+,6.83
REC001087,STU00272,3,3,Design and Analysis of Algorithm,46,Machine Learning,93,UI/UX,88,227,A,7.95
REC001088,STU00272,4,4,Data Warehousing and Data Mining,61,Data Science,85,Computer Architecture,56,202,B+,6.75
REC001089,STU00273,1,1,Maths,49,Physics,62,Chemistry,70,181,B+,6.75
REC001090,STU00273,2,2,Data Structures and Algorithms,100,Probability and Statistics,90,Java,73,263,A+,9.22
REC001091,STU00273,3,3,Design and Analysis of Algorithm,78,Machine Learning,58,UI/UX,87,223,A,8.24
REC001092,STU00273,4,4,Data Warehousing and Data Mining,56,Data Science,98,Computer Architecture,48,202,B+,6.76
REC001093,STU00274,1,1,Maths,72,Physics,66,Chemistry,93,231,A,7.88
REC001094,STU00274,2,2,Data Structures and Algorithms,57,Probability and Statistics,67,Java,71,195,B+,6.99
REC001095,STU00274,3,3,Design and Analysis of Algorithm,79,Machine Learning,89,UI/UX,95,263,A+,8.8
REC001096,STU00274,4,4,Data Warehousing and Data Mining,89,Data Science,72,Computer Architecture,67,228,A,8.25
REC001097,STU00275,1,1,Maths,81,Physics,69,Chemistry,97,247,A+,8.71
REC001098,STU00275,2,2,Data Structures and Algorithms,95,Probability and Statistics,83,Java,57,235,A,7.75
REC001099,STU00275,3,3,Design and Analysis of Algorithm,87,Machine Learning,82,UI/UX,84,253,A+,8.79
REC001100,STU00275,4,4,Data Warehousing and Data Mining,87,Data Science,97,Computer Architecture,91,275,O,10
REC001101,STU00276,1,1,Maths,92,Physics,91,Chemistry,65,248,A+,8.71
REC001102,STU00276,2,2,Data Structures and Algorithms,74,Probability and Statistics,54,Java,76,204,B+,7.22
REC001103,STU00276,3,3,Design and Analysis of Algorithm,52,Machine Learning,95,UI/UX,88,235,A,7.94
REC001104,STU00276,4,4,Data Warehousing and Data Mining,78,Data Science,91,Computer Architecture,45,214,A,8.29
REC001105,STU00277,1,1,Maths,98,Physics,99,Chemistry,53,250,A+,9.08
REC001106,STU00277,2,2,Data Structures and Algorithms,85,Probability and Statistics,82,Java,51,218,A,7.72
REC001107,STU00277,3,3,Design and Analysis of Algorithm,92,Machine Learning,57,UI/UX,71,220,A,8.12
REC001108,STU00277,4,4,Data Warehousing and Data Mining,94,Data Science,55,Computer Architecture,83,232,A,7.93
REC001109,STU00278,1,1,Maths,67,Physics,58,Chemistry,57,182,B+,7.28
REC001110,STU00278,2,2,Data Structures and Algorithms,81,Probability and Statistics,45,Java,68,194,B+,7.19
REC001111,STU00278,3,3,Design and Analysis of Algorithm,46,Machine Learning,64,UI/UX,64,174,B,6
REC001112,STU00278,4,4,Data Warehousing and Data Mining,100,Data Science,52,Computer Architecture,89,241,A+,9
REC001113,STU00279,1,1,Maths,74,Physics,71,Chemistry,71,216,A,7.91
REC001114,STU00279,2,2,Data Structures and Algorithms,98,Probability and Statistics,79,Java,72,249,A+,9.01
REC001115,STU00279,3,3,Design and Analysis of Algorithm,93,Machine Learning,66,UI/UX,52,211,A,8.26
REC001116,STU00279,4,4,Data Warehousing and Data Mining,74,Data Science,72,Computer Architecture,68,214,A,7.81
REC001117,STU00280,1,1,Maths,83,Physics,55,Chemistry,79,217,A,7.96
REC001118,STU00280,2,2,Data Structures and Algorithms,63,Probability and Statistics,99,Java,87,249,A+,9.11
REC001119,STU00280,3,3,Design and Analysis of Algorithm,72,Machine Learning,85,UI/UX,63,220,A,8.12
REC001120,STU00280,4,4,Data Warehousing and Data Mining,99,Data Science,51,Computer Architecture,50,200,B+,7.18
REC001121,STU00281,1,1,Maths,51,Physics,50,Chemistry,86,187,B+,6.71
REC001122,STU00281,2,2,Data Structures and Algorithms,71,Probability and Statistics,51,Java,76,198,B+,7.15
REC001123,STU00281,3,3,Design and Analysis of Algorithm,84,Machine Learning,79,UI/UX,51,214,A,8.08
REC001124,STU00281,4,4,Data Warehousing and Data Mining,77,Data Science,82,Computer Architecture,96,255,A+,8.72
REC001125,STU00282,1,1,Maths,63,Physics,99,Chemistry,71,233,A,7.83
REC001126,STU00282,2,2,Data Structures and Algorithms,94,Probability and Statistics,74,Java,80,248,A+,8.93
REC001127,STU00282,3,3,Design and Analysis of Algorithm,57,Machine Learning,99,UI/UX,75,231,A,8.27
REC001128,STU00282,4,4,Data Warehousing and Data Mining,67,Data Science,95,Computer Architecture,74,236,A,7.95
REC001129,STU00283,1,1,Maths,97,Physics,86,Chemistry,90,273,O,10
REC001130,STU00283,2,2,Data Structures and Algorithms,70,Probability and Statistics,45,Java,68,183,B+,7.17
REC001131,STU00283,3,3,Design and Analysis of Algorithm,77,Machine Learning,63,UI/UX,62,202,B+,7.23
REC001132,STU00283,4,4,Data Warehousing and Data Mining,61,Data Science,64,Computer Architecture,98,223,A,8.24
REC001133,STU00284,1,1,Maths,71,Physics,88,Chemistry,60,219,A,7.7
REC001134,STU00284,2,2,Data Structures and Algorithms,71,Probability and Statistics,47,Java,45,163,B,5.72
REC001135,STU00284,3,3,Design and Analysis of Algorithm,95,Machine Learning,68,UI/UX,98,261,A+,9.19
REC001136,STU00284,4,4,Data Warehousing and Data Mining,97,Data Science,92,Computer Architecture,83,272,O,9.89
REC001137,STU00285,1,1,Maths,55,Physics,81,Chemistry,72,208,C,4.85
REC001138,STU00285,2,2,Data Structures and Algorithms,70,Probability and Statistics,57,Java,84,211,A,8.09
REC001139,STU00285,3,3,Design and Analysis of Algorithm,98,Machine Learning,48,UI/UX,96,242,A+,9.26
REC001140,STU00285,4,4,Data Warehousing and Data Mining,72,Data Science,53,Computer Architecture,85,210,A,7.93
REC001141,STU00286,1,1,Maths,91,Physics,56,Chemistry,70,217,A,8.24
REC001142,STU00286,2,2,Data Structures and Algorithms,78,Probability and Statistics,55,Java,72,205,B+,6.84
REC001143,STU00286,3,3,Design and Analysis of Algorithm,90,Machine Learning,96,UI/UX,53,239,C,5
REC001144,STU00286,4,4,Data Warehousing and Data Mining,85,Data Science,81,Computer Architecture,95,261,A+,8.94
REC001145,STU00287,1,1,Maths,93,Physics,85,Chemistry,61,239,C,5.2
REC001146,STU00287,2,2,Data Structures and Algorithms,55,Probability and Statistics,65,Java,58,178,C,4.76
REC001147,STU00287,3,3,Design and Analysis of Algorithm,46,Machine Learning,72,UI/UX,45,163,B,6.08
REC001148,STU00287,4,4,Data Warehousing and Data Mining,82,Data Science,54,Computer Architecture,46,182,B+,7.07
REC001149,STU00288,1,1,Maths,79,Physics,50,Chemistry,81,210,A,7.93
REC001150,STU00288,2,2,Data Structures and Algorithms,92,Probability and Statistics,91,Java,53,236,A,8.29
REC001151,STU00288,3,3,Design and Analysis of Algorithm,85,Machine Learning,85,UI/UX,94,264,A+,8.91
REC001152,STU00288,4,4,Data Warehousing and Data Mining,60,Data Science,86,Computer Architecture,59,205,B+,6.88
REC001153,STU00289,1,1,Maths,79,Physics,98,Chemistry,60,237,A,8.14
REC001154,STU00289,2,2,Data Structures and Algorithms,96,Probability and Statistics,95,Java,69,260,A+,9.16
REC001155,STU00289,3,3,Design and Analysis of Algorithm,87,Machine Learning,48,UI/UX,62,197,B+,6.75
REC001156,STU00289,4,4,Data Warehousing and Data Mining,54,Data Science,85,Computer Architecture,46,185,B+,7.08
REC001157,STU00290,1,1,Maths,82,Physics,100,Chemistry,51,233,A,7.77
REC001158,STU00290,2,2,Data Structures and Algorithms,83,Probability and Statistics,52,Java,51,186,B+,6.79
REC001159,STU00290,3,3,Design and Analysis of Algorithm,61,Machine Learning,56,UI/UX,50,167,B,5.75
REC001160,STU00290,4,4,Data Warehousing and Data Mining,99,Data Science,68,Computer Architecture,98,265,A+,8.82
REC001161,STU00291,1,1,Maths,51,Physics,76,Chemistry,95,222,A,7.71
REC001162,STU00291,2,2,Data Structures and Algorithms,49,Probability and Statistics,76,Java,85,210,A,7.75
REC001163,STU00291,3,3,Design and Analysis of Algorithm,88,Machine Learning,71,UI/UX,69,228,A,8.23
REC001164,STU00291,4,4,Data Warehousing and Data Mining,85,Data Science,73,Computer Architecture,96,254,A+,8.8
REC001165,STU00292,1,1,Maths,64,Physics,45,Chemistry,56,165,B,6.1
REC001166,STU00292,2,2,Data Structures and Algorithms,85,Probability and Statistics,83,Java,99,267,A+,8.72
REC001167,STU00292,3,3,Design and Analysis of Algorithm,66,Machine Learning,67,UI/UX,75,208,C,5.3
REC001168,STU00292,4,4,Data Warehousing and Data Mining,83,Data Science,79,Computer Architecture,45,207,B+,6.8
REC001169,STU00293,1,1,Maths,92,Physics,61,Chemistry,52,205,B+,6.82
REC001170,STU00293,2,2,Data Structures and Algorithms,46,Probability and Statistics,79,Java,46,171,B,6.01
REC001171,STU00293,3,3,Design and Analysis of Algorithm,93,Machine Learning,54,UI/UX,58,205,B+,7.22
REC001172,STU00293,4,4,Data Warehousing and Data Mining,52,Data Science,58,Computer Architecture,46,156,B,5.9
REC001173,STU00294,1,1,Maths,59,Physics,50,Chemistry,91,200,B+,7.11
REC001174,STU00294,2,2,Data Structures and Algorithms,53,Probability and Statistics,62,Java,62,177,B,5.99
REC001175,STU00294,3,3,Design and Analysis of Algorithm,50,Machine Learning,67,UI/UX,90,207,B+,7.03
REC001176,STU00294,4,4,Data Warehousing and Data Mining,63,Data Science,74,Computer Architecture,92,229,A,8.19
REC001177,STU00295,1,1,Maths,72,Physics,77,Chemistry,70,219,A,8.25
REC001178,STU00295,2,2,Data Structures and Algorithms,61,Probability and Statistics,56,Java,57,174,B,6.11
REC001179,STU00295,3,3,Design and Analysis of Algorithm,90,Machine Learning,62,UI/UX,70,222,A,7.76
REC001180,STU00295,4,4,Data Warehousing and Data Mining,95,Data Science,94,Computer Architecture,82,271,O,9.89
REC001181,STU00296,1,1,Maths,95,Physics,58,Chemistry,91,244,A+,8.99
REC001182,STU00296,2,2,Data Structures and Algorithms,73,Probability and Statistics,72,Java,83,228,A,8.15
REC001183,STU00296,3,3,Design and Analysis of Algorithm,97,Machine Learning,65,UI/UX,84,246,A+,8.76
REC001184,STU00296,4,4,Data Warehousing and Data Mining,69,Data Science,72,Computer Architecture,57,198,B+,7.04
REC001185,STU00297,1,1,Maths,68,Physics,85,Chemistry,97,250,A+,8.74
REC001186,STU00297,2,2,Data Structures and Algorithms,55,Probability and Statistics,47,Java,77,179,C,4.85
REC001187,STU00297,3,3,Design and Analysis of Algorithm,71,Machine Learning,63,UI/UX,83,217,A,8.2
REC001188,STU00297,4,4,Data Warehousing and Data Mining,86,Data Science,78,Computer Architecture,67,231,A,7.94
REC001189,STU00298,1,1,Maths,52,Physics,56,Chemistry,96,204,B+,6.89
REC001190,STU00298,2,2,Data Structures and Algorithms,95,Probability and Statistics,56,Java,67,218,A,7.85
REC001191,STU00298,3,3,Design and Analysis of Algorithm,58,Machine Learning,87,UI/UX,68,213,A,7.92
REC001192,STU00298,4,4,Data Warehousing and Data Mining,94,Data Science,65,Computer Architecture,52,211,A,7.71
REC001193,STU00299,1,1,Maths,89,Physics,45,Chemistry,90,224,A,7.9
REC001194,STU00299,2,2,Data Structures and Algorithms,74,Probability and Statistics,81,Java,95,250,A+,8.89
REC001195,STU00299,3,3,Design and Analysis of Algorithm,59,Machine Learning,80,UI/UX,49,188,B+,6.93
REC001196,STU00299,4,4,Data Warehousing and Data Mining,83,Data Science,58,Computer Architecture,78,219,A,7.83
REC001197,STU00300,1,1,Maths,80,Physics,62,Chemistry,90,232,A,8.06
REC001198,STU00300,2,2,Data Structures and Algorithms,96,Probability and Statistics,100,Java,87,283,O,9.74
REC001199,STU00300,3,3,Design and Analysis of Algorithm,86,Machine Learning,71,UI/UX,88,245,A+,9.15
REC001200,STU00300,4,4,Data Warehousing and Data Mining,65,Data Science,97,Computer Architecture,65,227,A,7.82
REC001201,STU00301,1,1,Maths,48,Physics,96,Chemistry,76,220,A,8
REC001202,STU00301,2,2,Data Structures and Algorithms,62,Probability and Statistics,71,Java,52,185,B+,6.77
REC001203,STU00301,3,3,Design and Analysis of Algorithm,55,Machine Learning,83,UI/UX,65,203,B+,7.05
REC001204,STU00301,4,4,Data Warehousing and Data Mining,60,Data Science,81,Computer Architecture,46,187,B+,6.87
REC001205,STU00302,1,1,Maths,86,Physics,95,Chemistry,99,280,O,10
REC001206,STU00302,2,2,Data Structures and Algorithms,45,Probability and Statistics,74,Java,63,182,B+,6.78
REC001207,STU00302,3,3,Design and Analysis of Algorithm,70,Machine Learning,47,UI/UX,79,196,B+,7.25
REC001208,STU00302,4,4,Data Warehousing and Data Mining,47,Data Science,66,Computer Architecture,86,199,B+,6.71
REC001209,STU00303,1,1,Maths,75,Physics,51,Chemistry,98,224,A,8.18
REC001210,STU00303,2,2,Data Structures and Algorithms,91,Probability and Statistics,64,Java,62,217,A,7.89
REC001211,STU00303,3,3,Design and Analysis of Algorithm,67,Machine Learning,70,UI/UX,50,187,B+,7.03
REC001212,STU00303,4,4,Data Warehousing and Data Mining,65,Data Science,76,Computer Architecture,84,225,A,7.73
REC001213,STU00304,1,1,Maths,64,Physics,89,Chemistry,74,227,A,8
REC001214,STU00304,2,2,Data Structures and Algorithms,86,Probability and Statistics,52,Java,98,236,A,7.92
REC001215,STU00304,3,3,Design and Analysis of Algorithm,84,Machine Learning,51,UI/UX,46,181,B+,6.83
REC001216,STU00304,4,4,Data Warehousing and Data Mining,97,Data Science,45,Computer Architecture,53,195,B+,6.76
REC001217,STU00305,1,1,Maths,65,Physics,100,Chemistry,89,254,A+,9.13
REC001218,STU00305,2,2,Data Structures and Algorithms,59,Probability and Statistics,55,Java,50,164,B,5.81
REC001219,STU00305,3,3,Design and Analysis of Algorithm,96,Machine Learning,68,UI/UX,97,261,A+,9.24
REC001220,STU00305,4,4,Data Warehousing and Data Mining,45,Data Science,89,Computer Architecture,100,234,A,7.73
REC001221,STU00306,1,1,Maths,95,Physics,47,Chemistry,52,194,B+,6.73
REC001222,STU00306,2,2,Data Structures and Algorithms,64,Probability and Statistics,49,Java,61,174,B,5.9
REC001223,STU00306,3,3,Design and Analysis of Algorithm,84,Machine Learning,95,UI/UX,96,275,O,9.93
REC001224,STU00306,4,4,Data Warehousing and Data Mining,89,Data Science,55,Computer Architecture,53,197,B+,7.05
REC001225,STU00307,1,1,Maths,52,Physics,53,Chemistry,65,170,B,6.22
REC001226,STU00307,2,2,Data Structures and Algorithms,93,Probability and Statistics,82,Java,99,274,O,10
REC001227,STU00307,3,3,Design and Analysis of Algorithm,71,Machine Learning,85,UI/UX,73,229,A,8.1
REC001228,STU00307,4,4,Data Warehousing and Data Mining,78,Data Science,78,Computer Architecture,60,216,A,8.05
REC001229,STU00308,1,1,Maths,87,Physics,76,Chemistry,62,225,A,7.89
REC001230,STU00308,2,2,Data Structures and Algorithms,91,Probability and Statistics,75,Java,59,225,A,7.76
REC001231,STU00308,3,3,Design and Analysis of Algorithm,94,Machine Learning,63,UI/UX,90,247,A+,8.75
REC001232,STU00308,4,4,Data Warehousing and Data Mining,80,Data Science,98,Computer Architecture,100,278,O,9.85
REC001233,STU00309,1,1,Maths,86,Physics,92,Chemistry,99,277,O,9.82
REC001234,STU00309,2,2,Data Structures and Algorithms,49,Probability and Statistics,49,Java,76,174,B,5.74
REC001235,STU00309,3,3,Design and Analysis of Algorithm,45,Machine Learning,87,UI/UX,58,190,B+,6.98
REC001236,STU00309,4,4,Data Warehousing and Data Mining,69,Data Science,57,Computer Architecture,76,202,B+,6.76
REC001237,STU00310,1,1,Maths,58,Physics,97,Chemistry,82,237,A,8.16
REC001238,STU00310,2,2,Data Structures and Algorithms,77,Probability and Statistics,99,Java,65,241,A+,9.16
REC001239,STU00310,3,3,Design and Analysis of Algorithm,64,Machine Learning,90,UI/UX,74,228,A,8.09
REC001240,STU00310,4,4,Data Warehousing and Data Mining,99,Data Science,77,Computer Architecture,51,227,A,8.25
REC001241,STU00311,1,1,Maths,59,Physics,68,Chemistry,69,196,B+,7.29
REC001242,STU00311,2,2,Data Structures and Algorithms,100,Probability and Statistics,84,Java,77,261,A+,8.82
REC001243,STU00311,3,3,Design and Analysis of Algorithm,70,Machine Learning,57,UI/UX,49,176,B,5.87
REC001244,STU00311,4,4,Data Warehousing and Data Mining,55,Data Science,88,Computer Architecture,64,207,B+,7.27
REC001245,STU00312,1,1,Maths,81,Physics,86,Chemistry,51,218,A,7.79
REC001246,STU00312,2,2,Data Structures and Algorithms,51,Probability and Statistics,92,Java,52,195,B+,6.84
REC001247,STU00312,3,3,Design and Analysis of Algorithm,74,Machine Learning,56,UI/UX,62,192,B+,6.72
REC001248,STU00312,4,4,Data Warehousing and Data Mining,87,Data Science,78,Computer Architecture,73,238,C,4.91
REC001249,STU00313,1,1,Maths,52,Physics,80,Chemistry,50,182,B+,6.91
REC001250,STU00313,2,2,Data Structures and Algorithms,58,Probability and Statistics,54,Java,70,182,B+,7
REC001251,STU00313,3,3,Design and Analysis of Algorithm,77,Machine Learning,66,UI/UX,48,191,B+,6.96
REC001252,STU00313,4,4,Data Warehousing and Data Mining,68,Data Science,51,Computer Architecture,48,167,B,6.09
